Response ID,What year were you born?,What is your gender?,Which of the following best describes your industry?,Which of the following best describes your industry? (Detailed),Which of the following best describes your current occupation?,Which of the following best describes your current occupation? (Detailed),How many people are currently employed by your organisation?,Do you manage people as part of your current occupation?,Which of the following best describes your household?,How long have you been in your current job?,Metro / Regional,"Thinking about your current job, how much of your time did you spend remote working last year?","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - My organisation encouraged people to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - My organisation was well prepared for me to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - It was common for people in my organisation to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - It was easy to get permission to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - I could easily collaborate with colleagues when working remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - I would recommend remote working to others",How much of your time would you have preferred to work remotely last year?,"Thinking about your current job, how much of your time did you spend remote working in the last 3 months?","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - My organisation encouraged people to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - My organisation was well prepared for me to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - It was common for people in my organisation to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - It was easy to get permission to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - I could easily collaborate with colleagues when working remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - I would recommend remote working to others",How much of your time would you have preferred to work remotely in the last 3 months?,"Imagine that COVID-19 is cured or eradicated. Going forward, how much of your time would you prefer to work remotely?",Imagine that COVID-19 is cured or eradicated.  How likely would you consider the following statements? - My employer would encourage more remote working,Imagine that COVID-19 is cured or eradicated.  How likely would you consider the following statements? - My employer would make changes to support remote working,Imagine that COVID-19 is cured or eradicated.  How likely would you consider the following statements? - I would have more choice about whether I work remotely,"This question is about your productivity. Productivity means what you produce for each hour that you work. It includes the amount of work you achieve each hour, and the quality of your work each hour.  
Please compare your productivity when you work remotely to when you work at your employer痴 workplace.  
Roughly how productive are you, each hour, when you work remotely?","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Preparing for work and commuting","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Working","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Personal and family time","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Caring and domestic responsibilities","On a day when you do remote work, how many hours would you spend doing the following activities? - Preparing for work and commuting","On a day when you do remote work, how many hours would you spend doing the following activities? - Working","On a day when you do remote work, how many hours would you spend doing the following activities? - Personal and family time","On a day when you do remote work, how many hours would you spend doing the following activities? - Caring and domestic responsibilities","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the most significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the least significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the most significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the least significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the most significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the most significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the least significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the most significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the most significant barrier to doing your work remotely - My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working",Compare remote working to working at your employer痴 workplace. Select the best aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities,Compare remote working to working at your employer痴 workplace. Select the worst aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities,Compare remote working to working at your employer痴 workplace. Select the best aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employer痴 workplace. Select the worst aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employer痴 workplace. Select the best aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employer痴 workplace. Select the worst aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employer痴 workplace. Select the best aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employer痴 workplace. Select the worst aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employer痴 workplace. Select the best aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employer痴 workplace. Select the worst aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employer痴 workplace. Select the best aspect of remote working for you - Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employer痴 workplace. Select the worst aspect of remote working for you - Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing ; My daily expenses ; My personal relationships ; My job satisfaction
2094,1971,Male,More than 5 years,Education and Training,"Managers - Hospitality, Retail and Service Managers",More than 200,Single person,Metro,Less than 10% of my time,Less than 10% of my time,Less than 10% of my time,20%,20%,No,Yes,30%,20%,Yes,80%,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat Positive,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat Negative,Senior leadership,Neither unlikely or likely,Somewhat likely,Neither unlikely or likely,2,8,1,6,7,0.5,8,2,5.5,8,No,,,,,,,,,,,,,,,,,,,,,,,,,
2095,1980,Male,Between 6 and 12 months,"Professional, Scientific and Technical","Managers - Chief Executives, General Managers and Legislators",Between 20 and 199,Couple with dependent children,Metro,80%,100% - All of my time,100% - I spent all of my time remote working,100% - All of my time,100% - All of my time,No,Yes,10%,Less than 10% of my time,No,,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat Positive,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat Positive,They are about the same,Neither unlikely or likely,Neither unlikely or likely,Somewhat likely,2,8,2,5,7,0.5,9,3,4,7.5,No,,,,,,,,,,,,,,,,,,,,,,,,,
2096,1990,Male,Between 6 and 12 months,Information Media and Telecommunications,Managers - Specialist Managers,Between 20 and 199,Couple with no dependent children,Metro,20%,30%,30%,10%,20%,Yes,Yes,20%,20%,Yes,20%,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat Positive,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat Positive,My direct manger(s),Somewhat unlikely,Somewhat likely,Somewhat unlikely,2,8,2,6,6,0,4,6,6,8,No,,,,,,,,,,,,,,,,,,,,,,,,,
2097,1975,Female,More than 5 years,Education and Training,"Managers - Chief Executives, General Managers and Legislators",Between 20 and 199,Couple with dependent children,Metro,20%,100% - All of my time,20%,80%,80%,Yes,Yes,20%,80%,Yes,60%,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat Positive,Somewhat disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly Positive,My direct manger(s),Somewhat likely,Somewhat likely,Neither unlikely or likely,2,8,3,3,8,0,9,6,3,6,No,,,,,,,,,,,,,,,,,,,,,,,,,
2098,1977,Female,More than 5 years,Health Care and Social Assistance,Professionals - Health Professionals,More than 200,Couple with dependent children,Metro,20%,20%,10%,50% - About half of my time,10%,No,No,,,Yes,20%,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat Positive,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Positive,Senior leadership,Somewhat likely,Very likely,Neither unlikely or likely,2,8,2,4,8,2,8,2,4,8,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2099,1981,Female,Between 1 and 5 years,Other Services,Professionals - ICT Professionals,More than 200,Couple with no dependent children,Metro,90%,100% - All of my time,90%,100% - All of my time,100% - All of my time,Yes,Yes,Less than 10% of my time,Less than 10% of my time,Unsure,,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat Positive,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Neither positive nor negative,They are about the same,Neither unlikely or likely,Somewhat likely,Neither unlikely or likely,1.5,8,0,7.5,7,0.5,8,0,8.5,7,No,,,,,,,,,,,,,,,,,,,,,,,,,
2100,1997,Female,Between 6 and 12 months,"Professional, Scientific and Technical","Professionals - Design, Engineering, Science and Transport Professionals",More than 200,Group household,Regional,30%,50% - About half of my time,60%,60%,70%,Yes,Yes,30%,30%,No,,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat Positive,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Somewhat Positive,Senior leadership,Somewhat unlikely,Neither unlikely or likely,Neither unlikely or likely,2,7,3,3,9,0.5,7,5,2.5,9,No,,,,,,,,,,,,,,,,,,,,,,,,,
2101,1999,Female,Between 1 and 5 years,Manufacturing,"Professionals - Business, Human Resource and Marketing Professionals",More than 200,Single person,Metro,40%,40%,30%,30%,40%,Yes,Yes,40%,50% - About half of my time,No,,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat Positive,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat Positive,They are about the same,Neither unlikely or likely,Neither unlikely or likely,Somewhat likely,1,8,1,6,8,0,9,6,1,8,No,,,,,,,,,,,,,,,,,,,,,,,,,
2102,1979,Male,More than 5 years,Retail Trade,"Managers - Hospitality, Retail and Service Managers",More than 200,Couple with no dependent children,Metro,10%,30%,Rarely or never,50% - About half of my time,50% - About half of my time,Yes,Yes,10%,20%,Yes,100% - All of my time,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly Negative,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly Positive,They are about the same,Neither unlikely or likely,Neither unlikely or likely,Neither unlikely or likely,2,9,3,3,7,0.5,8,3,4.5,8,No,,,,,,,,,,,,,,,,,,,,,,,,,
2103,1985,Male,Between 1 and 5 years,Health Care and Social Assistance,"Managers - Hospitality, Retail and Service Managers",Between 5 and 19,Multiple family household,Metro,10%,50% - About half of my time,10%,50% - About half of my time,50% - About half of my time,Yes,No,,,Yes,50% - About half of my time,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly Positive,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly Positive,Senior leadership,Very likely,Very likely,Very likely,3,8,3,4,6,6,8,4,1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,
2104,2001,Female,Between 1 and 5 years,Mining,Managers - Specialist Managers,Between 20 and 199,Single person,Regional,20%,20%,20%,20%,20%,Yes,Yes,20%,20%,Yes,20%,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat Positive,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat Positive,My direct manger(s),Somewhat likely,Somewhat likely,Very likely,5,10,3,3,3,5,5,5,5,4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2105,1973,Female,More than 5 years,Financial and Insurance,Clerical and administrative workers - General Clerical Workers,More than 200,Couple with dependent children,Metro,100% - I spent all of my time remote working,100% - All of my time,90%,90%,90%,Yes,Yes,90%,90%,Yes,10%,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly Positive,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly Positive,They are about the same,Very likely,Very likely,Very likely,2,8,4,4,6,0,10,3,4,7,No,,,,,,,,,,,,,,,,,,,,,,,,,
2106,1978,Female,More than 5 years,Wholesale Trade,Managers - Specialist Managers,Between 20 and 199,Couple with dependent children,Metro,10%,10%,Less than 10% of my time,Less than 10% of my time,Less than 10% of my time,Yes,Yes,10%,10%,Unsure,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat Positive,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat Positive,They are about the same,Neither unlikely or likely,Somewhat likely,Neither unlikely or likely,1,8,3,3,9,2,8,3,3,8,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2107,1983,Female,More than 5 years,Financial and Insurance,Sales workers - Sales Support Workers,More than 200,Single person,Metro,40%,100% - All of my time,50% - I spent about half of my time remote working,100% - All of my time,100% - All of my time,No,No,,,Yes,60%,Somewhat disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly Negative,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat Positive,They are about the same,Very unlikely,Very unlikely,Very unlikely,2,14,1,1,6,1,10,1,2,10,No,,,,,,,,,,,,,,,,,,,,,,,,,
2108,1993,Female,Between 6 and 12 months,Financial and Insurance,Sales workers - Sales Representatives and Agents,More than 200,Single person,Regional,100% - I spent all of my time remote working,50% - About half of my time,100% - I spent all of my time remote working,50% - About half of my time,50% - About half of my time,Yes,No,,,Unsure,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat Negative,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat Positive,They are about the same,Somewhat unlikely,Somewhat likely,Somewhat likely,1,8,3,4,8,0,8,4,4,8,No,,,,,,,,,,,,,,,,,,,,,,,,,
2109,1995,Female,Between 1 and 5 years,Financial and Insurance,Clerical and administrative workers - General Clerical Workers,More than 200,Single person,Metro,100% - I spent all of my time remote working,100% - All of my time,100% - I spent all of my time remote working,70%,70%,Yes,No,,,No,,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat Positive,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat Positive,My direct manger(s),Somewhat likely,Somewhat likely,Somewhat likely,1,8,4,3,8,1,8,3,4,8,No,,,,,,,,,,,,,,,,,,,,,,,,,
2110,1990,Male,Between 6 and 12 months,"Professional, Scientific and Technical",Managers - Specialist Managers,Between 5 and 19,One parent family with dependent children,Metro,30%,30%,80%,80%,70%,Yes,Yes,50% - About half of my time,70%,Yes,30%,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat Negative,Somewhat agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat Negative,Senior leadership,Neither unlikely or likely,Somewhat likely,Very likely,5,6,7,6,,6,4,6,3,5,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2111,1990,Male,Between 1 and 5 years,"Professional, Scientific and Technical","Managers - Chief Executives, General Managers and Legislators",Between 1 and 4,Single person,Metro,80%,70%,70%,80%,80%,Yes,Yes,80%,60%,Yes,70%,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly Positive,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat Positive,My direct manger(s),Very likely,Very likely,Somewhat likely,5,5,2,4,8,5,9,3,1,6,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2112,2002,Female,Between 1 and 5 years,Retail Trade,"Professionals - Business, Human Resource and Marketing Professionals",Between 20 and 199,Couple with dependent children,Metro,20%,Less than 10% of my time,40%,80%,80%,Yes,No,,,Yes,30%,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat Positive,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat Positive,They are about the same,Somewhat likely,Somewhat likely,Somewhat likely,1,8,3,4,8,0.5,8,3,4.5,8,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2113,1960,Male,More than 5 years,Education and Training,Professionals - Education Professionals,Between 20 and 199,One parent family with dependent children,Metro,50% - I spent about half of my time remote working,50% - About half of my time,50% - I spent about half of my time remote working,I would not have preferred to work remotely,I would prefer not to work remotely,No,No,,,No,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither positive nor negative,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither positive nor negative,They are about the same,Neither unlikely or likely,Neither unlikely or likely,Neither unlikely or likely,4,5,5,5,5,4,5,5,5,5,No,,,,,,,,,,,,,,,,,,,,,,,,,
2114,1961,Female,Between 1 and 5 years,Health Care and Social Assistance,Community and personal service workers - Health and Welfare Support Workers,Between 5 and 19,Other one family household,Metro,30%,10%,10%,20%,Less than 10% of my time,Yes,No,,,Yes,100% - All of my time,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat Positive,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat Negative,My direct manger(s),Somewhat unlikely,Somewhat likely,Neither unlikely or likely,2.5,8,2.5,3,8,2.5,8,2.5,3,8,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2115,1988,Male,More than 5 years,Public Administration and Safety,Clerical and administrative workers - Other Clerical and Administrative Workers,More than 200,Single person,Regional,10%,60%,Rarely or never,I would not have preferred to work remotely,40%,Yes,No,,,Unsure,,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat Negative,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat Positive,They are about the same,Somewhat unlikely,Somewhat unlikely,Neither unlikely or likely,4,13,1,1,5,4,13,1,1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,
2116,1966,Female,Between 1 and 5 years,Mining,Professionals - ICT Professionals,Between 20 and 199,One parent family with dependent children,Regional,Rarely or never,20%,Less than 10% of my time,30%,20%,Yes,Yes,20%,50% - About half of my time,No,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly Positive,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly Positive,Senior leadership,Somewhat likely,Very likely,Somewhat likely,2,7,1,6,8,4,10,2,0,8,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2117,1989,Male,More than 5 years,Public Administration and Safety,"Professionals - Legal, Social and Welfare Professionals",More than 200,Couple with dependent children,Regional,80%,80%,70%,70%,60%,Yes,Yes,20%,20%,Yes,50% - About half of my time,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat Positive,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat Positive,My direct manger(s),Somewhat unlikely,Somewhat likely,Somewhat likely,3,8,5,2,6,1,8,5,4,6,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2118,1980,Male,More than 5 years,Other Services,"Managers - Chief Executives, General Managers and Legislators",More than 200,Couple with dependent children,Regional,80%,80%,20%,100% - All of my time,80%,Yes,Yes,80%,80%,Yes,70%,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat Positive,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat Positive,Senior leadership,Neither unlikely or likely,Somewhat likely,Somewhat likely,1,4,2,10,7,1,5,2,9,7,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2119,1981,Female,More than 5 years,Construction,Clerical and administrative workers - Office Managers and Program Administrators,Between 20 and 199,Couple with no dependent children,Metro,50% - I spent about half of my time remote working,20%,10%,Less than 10% of my time,100% - All of my time,Yes,No,,,Yes,60%,Strongly agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat Positive,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly Positive,They are about the same,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,2,8,3,3,8,2,8,4,5,5,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2120,1999,Female,Between 1 and 5 years,Manufacturing,Managers - Specialist Managers,More than 200,Single person,Metro,40%,40%,50% - I spent about half of my time remote working,40%,50% - About half of my time,Yes,Yes,40%,50% - About half of my time,Yes,50% - About half of my time,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither positive nor negative,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat Positive,They are about the same,Neither unlikely or likely,Neither unlikely or likely,Somewhat likely,2,8,5,1,8,0,10,5,1,8,No,,,,,,,,,,,,,,,,,,,,,,,,,
2121,1995,Male,Between 6 and 12 months,"Professional, Scientific and Technical","Managers - Chief Executives, General Managers and Legislators",Between 5 and 19,Single person,Metro,40%,60%,40%,70%,50% - About half of my time,No,Yes,20%,30%,No,,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat Positive,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly Positive,My direct manger(s),Very likely,Very unlikely,Very likely,1,10,3,2,8,0,10,2,2,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2122,1987,Female,Between 1 and 5 years,Information Media and Telecommunications,Managers - Specialist Managers,Between 20 and 199,Couple with dependent children,Metro,60%,20%,100% - I spent all of my time remote working,20%,I would prefer not to work remotely,Yes,Yes,40%,50% - About half of my time,Yes,20%,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat Positive,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat Positive,My direct manger(s),Somewhat likely,Somewhat likely,Somewhat likely,1,9,3,3,8,0,9,3,4,8,No,,,,,,,,,,,,,,,,,,,,,,,,,
2123,1992,Female,Between 6 and 12 months,Wholesale Trade,Clerical and administrative workers - Office Managers and Program Administrators,Between 1 and 4,Couple with no dependent children,Metro,20%,20%,20%,20%,20%,No,Yes,20%,20%,No,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither positive nor negative,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat Negative,They are about the same,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,2,8,2,4,8,0,8,2,6,8,No,,,,,,,,,,,,,,,,,,,,,,,,,
